root_id	stable_id
1320841	TF326044
1233878	TF326045
1285936	TF326052
1300762	TF326060
344603	TF326061
298309	TF326070
572162	TF326071
696853	TF326072
1017157	TF326074
727938	TF326075
1315215	TF326076
1312534	TF326078
832374	TF326082
764586	TF326088
1269555	TF326090
432798	TF326096
1297843	TF326098
1302581	TF326102
1318431	TF326108
1335042	TF326110
1295885	TF326123
1302161	TF326125
1298625	TF326127
605639	TF326128
321094	TF326138
1291670	TF326142
490759	TF326150
1284163	TF326155
581013	TF326157
1152318	TF326160
376255	TF326161
1309474	TF326162
1317471	TF326164
1294565	TF326167
1278477	TF326169
660955	TF326170
561823	TF326172
1285992	TF326173
1310734	TF326177
1311174	TF326178
760282	TF326183
329904	TF326185
1295981	TF326190
1309996	TF326191
1206375	TF326192
1289662	TF326193
984402	TF326194
418131	TF326195
1307182	TF326196
1314991	TF326197
1322701	TF326198
1092482	TF326199
1320991	TF326201
730581	TF326203
1148733	TF326215
484159	TF326216
558188	TF326217
1327129	TF326219
1252636	TF326220
1200637	TF326223
1317743	TF326225
1277311	TF326233
1138116	TF326234
1306080	TF326236
1296578	TF326238
726678	TF326239
1349597	TF326242
1304857	TF326247
1319641	TF326248
1158761	TF326250
1294157	TF326251
1303597	TF326253
1287718	TF326256
335863	TF326257
1313095	TF326258
1021595	TF326264
1318015	TF326267
1307543	TF326268
881484	TF326269
1322206	TF326270
785046	TF326271
1170829	TF326272
1338763	TF326274
1311021	TF326276
857946	TF326279
1295381	TF326281
1323461	TF326282
1319491	TF326283
1303457	TF326284
1318127	TF326285
1256636	TF326286
1326107	TF326287
996939	TF326293
1303977	TF326297
1317951	TF326299
1300278	TF326300
326558	TF326301
800344	TF326303
842945	TF326304
972940	TF326306
1074639	TF326309
1303497	TF326315
1316639	TF326316
879092	TF326318
565986	TF326321
1049232	TF326322
1313384	TF326329
1299222	TF326331
1311667	TF326332
1305434	TF326333
1095682	TF326334
1317311	TF326337
1300322	TF326339
679095	TF326340
1282165	TF326352
815003	TF326358
1135946	TF326359
1310122	TF326362
1304457	TF326365
1307372	TF326366
1294301	TF326369
756990	TF326378
1315807	TF326383
1324805	TF326384
1329546	TF326389
913058	TF326392
1306992	TF326397
1316623	TF326400
1219543	TF326401
859123	TF326403
1011606	TF326409
1301004	TF326411
1332346	TF326418
1217193	TF326419
991824	TF326424
1317135	TF326427
580098	TF326431
1284511	TF326432
964505	TF326434
1256870	TF326437
1295069	TF326439
402326	TF326440
1276095	TF326441
674991	TF326442
1304617	TF326444
1308088	TF326445
1149671	TF326448
1304357	TF326452
1277279	TF326454
1308124	TF326456
1303437	TF326458
1317023	TF326463
1312619	TF326469
1314727	TF326470
802264	TF326474
1298418	TF326475
1304897	TF326476
1315743	TF326477
389699	TF326480
747648	TF326481
879404	TF326484
1094242	TF326491
420192	TF326495
1300498	TF326502
1317263	TF326508
1272843	TF326511
681362	TF326512
1317167	TF326514
1307524	TF326516
788519	TF326518
766007	TF326523
1305909	TF326526
1297728	TF326527
1309492	TF326530
1314472	TF326531
1349982	TF326532
1328896	TF326541
1294253	TF326546
524286	TF326547
546566	TF326548
646014	TF326549
1237552	TF326553
1316975	TF326554
1315759	TF326555
914775	TF326556
1075137	TF326558
1307752	TF326559
1245760	TF326560
1325127	TF326565
1317343	TF326566
701249	TF326567
1341919	TF326568
1303557	TF326574
1281175	TF326575
1291228	TF326578
1305177	TF326582
1308358	TF326583
1083816	TF326584
1347721	TF326586
1281385	TF326588
1311259	TF326589
1311361	TF326590
746568	TF326591
986188	TF326594
1200799	TF326595
1137836	TF326597
1268890	TF326598
1326135	TF326599
1314557	TF326603
1311463	TF326606
814887	TF326608
692137	TF326610
1294325	TF326612
1279624	TF326615
833830	TF326617
1299046	TF326619
859551	TF326620
1161385	TF326621
515161	TF326622
1177335	TF326623
755537	TF326626
1071867	TF326627
1047144	TF326629
1112949	TF326632
1285292	TF326633
1166782	TF326634
1286888	TF326635
1307866	TF326637
980730	TF326640
1329585	TF326642
547932	TF326644
1306023	TF326646
1290396	TF326648
1324399	TF326650
1249301	TF326653
1296245	TF326654
1191091	TF326655
1309240	TF326663
1309690	TF326664
1013517	TF326666
1299486	TF326670
769742	TF326671
1301237	TF326672
1298892	TF326676
357754	TF326681
1297751	TF326682
982992	TF326684
1317231	TF326688
1148465	TF326690
1292907	TF326698
1310590	TF326700
1280725	TF326701
1303197	TF326702
1307923	TF326706
1314234	TF326716
1063589	TF326721
1310176	TF326724
817787	TF326731
1305624	TF326732
1315295	TF326733
586468	TF326736
1024655	TF326738
1304837	TF326742
1332466	TF326743
1265110	TF326747
1302896	TF326754
619716	TF326759
1283757	TF326760
780664	TF326762
1087727	TF326763
1292332	TF326764
1308988	TF326766
1317759	TF326767
1309042	TF326768
1114317	TF326769
1314336	TF326776
1088942	TF326779
1310806	TF326780
1302287	TF326782
697294	TF326794
1193219	TF326796
1305415	TF326797
1290188	TF326803
807266	TF326804
837966	TF326807
1286328	TF326809
1302770	TF326810
1288042	TF326811
759234	TF326812
1309546	TF326813
1310626	TF326820
1322461	TF326823
1312007	TF326824
1083652	TF326825
832037	TF326826
1310050	TF326828
1293432	TF326830
1302977	TF326831
1302749	TF326834
998148	TF326835
797570	TF326838
1302791	TF326839
1251716	TF326841
1308250	TF326843
1085538	TF326849
1093122	TF326851
1325869	TF326853
1306270	TF326854
827969	TF326855
1187742	TF326858
1311446	TF326859
1308016	TF326863
1321171	TF326864
1313741	TF326867
1313248	TF326874
1247860	TF326875
1321291	TF326877
1319521	TF326879
1314642	TF326880
1312381	TF326881
527982	TF326882
1318831	TF326885
1288933	TF326889
1312109	TF326890
1324497	TF326892
622759	TF326895
531237	TF326897
862012	TF326902
1292507	TF326903
1316303	TF326904
1356390	TF326906
700081	TF326909
512856	TF326910
1068675	TF326911
1317439	TF326912
1089752	TF326913
892877	TF326916
1313044	TF326917
889787	TF326923
1313401	TF326924
1328389	TF326929
1133764	TF326931
456036	TF326935
1079785	TF326936
1314761	TF326937
1288852	TF326938
734044	TF326941
1319041	TF326942
1275935	TF326946
1276159	TF326952
1321111	TF326953
1147527	TF326954
1058814	TF326955
1310716	TF326958
1260323	TF326960
1319386	TF326966
1302245	TF326969
1330820	TF326970
1301195	TF326973
1307239	TF326974
465366	TF326978
1310338	TF326983
1350689	TF326985
1057868	TF326988
1041284	TF326991
1320946	TF326992
734458	TF326994
1297544	TF326996
1297682	TF326999
1304757	TF327001
1348953	TF327003
1340155	TF327005
1132628	TF327010
1031287	TF327014
1283003	TF327015
1117258	TF327016
1312041	TF327020
1301552	TF327021
1323937	TF327024
1311837	TF327027
1306460	TF327035
1253756	TF327038
556264	TF327041
551821	TF327043
1313350	TF327044
1314778	TF327046
1315247	TF327048
1142934	TF327053
1321516	TF327060
709795	TF327063
1316127	TF327068
851794	TF327069
814539	TF327070
1304517	TF327071
1318399	TF327073
1078623	TF327078
906691	TF327090
816627	TF327106
1307980	TF327107
1297889	TF327109
1299134	TF327111
1278663	TF327112
1024115	TF327117
403938	TF327119
1278942	TF327123
1297337	TF327129
723597	TF327131
1354881	TF327133
1250613	TF327137
1278601	TF327140
1298165	TF327144
1332130	TF327150
1314710	TF327151
1313316	TF327152
1081930	TF327153
1326163	TF327154
1303677	TF327155
1236742	TF327156
1301699	TF327160
1302728	TF327164
1182902	TF327165
1306859	TF327166
1311922	TF327167
1283844	TF327168
777257	TF327169
1247440	TF327173
1316591	TF327175
1089914	TF327176
1313758	TF327177
1311633	TF327182
1310266	TF327183
1295429	TF327184
1311752	TF327185
1319851	TF327186
1252396	TF327188
1313282	TF327189
1347098	TF327190
1340866	TF327191
1312874	TF327192
1321441	TF327194
1311276	TF327195
1324105	TF327198
1304397	TF327199
716526	TF327203
1309312	TF327205
1334437	TF327206
1307201	TF327207
1097738	TF327209
1282645	TF327210
1304237	TF327211
1296221	TF327213
1321996	TF327214
1315663	TF327215
762246	TF327221
1311582	TF327222
1307695	TF327223
1319176	TF327225
1344249	TF327227
1320976	TF327228
1353959	TF327237
1332958	TF327239
993963	TF327240
1325155	TF327244
1122485	TF327249
1283235	TF327250
647624	TF327251
1316495	TF327252
1319251	TF327253
1048623	TF327254
1314353	TF327256
1312313	TF327261
1270185	TF327262
1292107	TF327263
1289176	TF327264
1268960	TF327266
1297866	TF327267
1264305	TF327268
784171	TF327270
1340686	TF327271
1264009	TF327273
1001403	TF327274
1299750	TF327276
1101754	TF327278
1223199	TF327281
1265506	TF327282
1251023	TF327284
1335713	TF327286
1291436	TF327287
1329234	TF327288
1307087	TF327289
1334062	TF327291
1252676	TF327292
1272943	TF327294
1292757	TF327296
912755	TF327297
1305377	TF327298
386028	TF327299
1093922	TF327301
567866	TF327302
1291904	TF327303
1292457	TF327305
1287745	TF327307
1336428	TF327313
1293657	TF327314
1289581	TF327318
385459	TF327319
1297406	TF327320
1180698	TF327321
878676	TF327322
1341811	TF327323
1322296	TF327324
1263306	TF327325
1303397	TF327326
347148	TF327329
1301531	TF327331
1321936	TF327334
1298073	TF327337
1321741	TF327338
1149537	TF327339
1290266	TF327340
1290630	TF327341
1337293	TF327344
1202365	TF327345
1278291	TF327347
1081274	TF327349
1297061	TF327353
939754	TF327354
1304057	TF327355
1328779	TF327356
1282225	TF327358
1197244	TF327359
1094882	TF327361
1261937	TF327362
1332874	TF327367
1315343	TF327369
1311412	TF327372
1292832	TF327374
1315279	TF327375
1271551	TF327376
1291618	TF327377
1273867	TF327381
1034046	TF327382
1330898	TF327386
630466	TF327387
1261567	TF327388
1201933	TF327392
1315903	TF327393
1322957	TF327395
1324049	TF327400
1329611	TF327403
1349583	TF327404
1187400	TF327405
1303617	TF327406
1050189	TF327409
1293957	TF327411
1333162	TF327414
1248768	TF327416
394147	TF327418
1228226	TF327419
1275484	TF327420
1296739	TF327421
1271959	TF327424
1305077	TF327425
1285964	TF327427
1327648	TF327428
1273339	TF327429
1321231	TF327430
1281805	TF327431
1329026	TF327432
1300102	TF327435
1331054	TF327436
1297981	TF327438
1300630	TF327440
1325211	TF327441
1306973	TF327442
1357022	TF327443
1329364	TF327444
1287364	TF327450
1336723	TF327454
1336142	TF327459
1224816	TF327460
1282705	TF327463
1274098	TF327464
1257377	TF327466
1294349	TF327467
1208177	TF327469
1272163	TF327470
1309672	TF327472
1134261	TF327473
1278632	TF327474
1211611	TF327475
1213013	TF327476
1304477	TF327477
959225	TF327481
1269625	TF327482
1340506	TF327484
1259943	TF327487
1277759	TF327493
1307410	TF327494
1229315	TF327495
1294421	TF327497
1299772	TF327498
1312840	TF327499
1292682	TF327500
1238528	TF327505
516829	TF327506
1303837	TF327507
1307657	TF327508
1349660	TF327510
1261456	TF327511
1293107	TF327512
1293857	TF327513
1315455	TF327514
1304997	TF327516
1153506	TF327518
1338593	TF327519
1310428	TF327520
1337833	TF327521
1349114	TF327522
1323769	TF327523
1327466	TF327526
1329637	TF327528
1356714	TF327530
1324273	TF327533
1292257	TF327536
1295621	TF327538
1290344	TF327539
1297475	TF327540
1306346	TF327541
1349436	TF327542
1333798	TF327544
1330417	TF327545
969689	TF327546
1253516	TF327549
1283670	TF327550
1324903	TF327551
1317007	TF327552
1300234	TF327553
1353461	TF327554
1324203	TF327555
1309654	TF327559
513066	TF327560
1308538	TF327563
1289824	TF327564
1325519	TF327569
1342913	TF327571
1172656	TF327572
1340713	TF327573
1347238	TF327575
1340857	TF327576
1247692	TF327578
1324007	TF327579
1353479	TF327582
1267945	TF327584
1300388	TF327585
1337253	TF327588
1216532	TF327589
1290058	TF327591
1227650	TF327593
550075	TF327595
1288123	TF327596
1300850	TF327598
1287556	TF327599
1259563	TF327600
1285033	TF327604
1181800	TF327605
1294082	TF327611
734734	TF327615
1128119	TF327616
1312551	TF327623
1291046	TF327626
1344329	TF327629
1209219	TF327630
1279996	TF327632
1284192	TF327633
973700	TF327635
851254	TF327638
1314251	TF327642
1305586	TF327644
821126	TF327645
1253996	TF327648
1334954	TF327650
1305297	TF327654
1336613	TF327656
1292357	TF327661
1342333	TF327662
1273306	TF327664
1333498	TF327667
1356818	TF327676
1264157	TF327679
1342063	TF327680
1337263	TF327681
1090962	TF327683
1259791	TF327684
1080615	TF327685
1244149	TF327686
1284569	TF327687
1290890	TF327688
1288258	TF327689
1291982	TF327691
1258040	TF327694
452976	TF327695
1319581	TF327698
1281535	TF327701
1311956	TF327703
492945	TF327704
1307353	TF327706
1298395	TF327707
1253636	TF327709
1307998	TF327710
1278043	TF327712
1304677	TF327713
1283380	TF327714
1310374	TF327715
1031376	TF327716
1332826	TF327717
1349786	TF327718
1260589	TF327721
780412	TF327725
1301510	TF327726
1338643	TF327814
1330677	TF327836
587373	TF327849
1088213	TF327852
1224130	TF327922
1317503	TF327939
731137	TF327946
469968	TF327972
312717	TF327980
499237	TF328011
1258271	TF328040
1324441	TF328041
1320406	TF328066
1146522	TF328102
827404	TF328177
1296173	TF328301
782296	TF328311
1277727	TF328313
307373	TF328339
1031109	TF328342
1197409	TF328343
1304937	TF328347
1182960	TF328348
1243289	TF328352
1171012	TF328355
541448	TF328358
1200745	TF328359
1265398	TF328360
515788	TF328365
1279872	TF328366
868917	TF328368
1100345	TF328369
1102846	TF328370
1237237	TF328372
1185454	TF328374
1040052	TF328375
1267805	TF328376
1198069	TF328377
1209427	TF328380
1172293	TF328381
1253956	TF328384
1250039	TF328385
1196859	TF328386
1120408	TF328387
1200097	TF328389
1325589	TF328390
1083734	TF328391
1107813	TF328393
393319	TF328396
609280	TF328397
1142594	TF328398
1190079	TF328400
1143138	TF328403
1063844	TF328405
1185222	TF328406
1236112	TF328407
1194989	TF328412
1237462	TF328413
1197574	TF328415
843055	TF328418
1278725	TF328421
1087565	TF328424
1141290	TF328425
1135666	TF328426
1157413	TF328428
1237687	TF328432
1138046	TF328433
1152714	TF328436
1087646	TF328437
407400	TF328439
1233556	TF328441
1162586	TF328442
1211923	TF328443
1173796	TF328444
1254436	TF328445
1076050	TF328446
565234	TF328447
1153770	TF328451
1235842	TF328453
1191707	TF328455
1057008	TF328457
1159401	TF328459
1336307	TF328461
1208595	TF328462
624950	TF328464
1155528	TF328465
758046	TF328467
715670	TF328468
854710	TF328469
1114697	TF328470
1221680	TF328471
1180521	TF328472
1120708	TF328476
1182612	TF328488
1124261	TF328492
1087079	TF328494
1109276	TF328497
1044186	TF328499
1038556	TF328500
1173736	TF328501
1153242	TF328506
1155723	TF328507
889375	TF328517
1143954	TF328518
920089	TF328520
1065119	TF328521
1130063	TF328524
740617	TF328530
673313	TF328532
1205898	TF328533
1150536	TF328534
1168450	TF328540
1140945	TF328541
1260551	TF328542
523874	TF328543
795266	TF328545
1088132	TF328546
1319236	TF328548
1151130	TF328549
650991	TF328550
1216787	TF328551
646336	TF328552
872288	TF328554
1190979	TF328555
1131492	TF328560
1136226	TF328562
1128911	TF328564
622421	TF328565
1229879	TF328567
1336823	TF328568
983274	TF328570
1169975	TF328571
1149336	TF328575
1227746	TF328578
1190022	TF328580
902509	TF328581
1253076	TF328583
1216991	TF328587
550657	TF328589
1128407	TF328591
1151526	TF328592
1286384	TF328595
1066564	TF328596
1247020	TF328597
959993	TF328598
1233694	TF328600
587554	TF328601
1118308	TF328602
1114773	TF328603
836406	TF328605
1162523	TF328607
1276927	TF328608
1215206	TF328609
1275999	TF328610
1084800	TF328611
1115758	TF328612
1194879	TF328613
1195429	TF328614
1104874	TF328615
1244579	TF328616
1233786	TF328617
1205315	TF328619
1312126	TF328621
905977	TF328622
1193834	TF328623
1219643	TF328624
1242558	TF328625
1137906	TF328627
1280545	TF328628
1288960	TF328632
299406	TF328633
1254076	TF328634
962297	TF328635
1170890	TF328636
1245508	TF328637
1299288	TF328638
852334	TF328639
906589	TF328642
1135876	TF328643
904651	TF328648
1199334	TF328649
1139703	TF328650
953508	TF328654
1184874	TF328656
1146656	TF328663
1104640	TF328666
829551	TF328669
1196364	TF328671
504815	TF328673
1132202	TF328678
686628	TF328680
1160361	TF328682
1326723	TF328683
1283989	TF328687
1127471	TF328688
1169792	TF328691
945732	TF328699
1237822	TF328704
1152120	TF328705
910634	TF328708
897409	TF328709
1173616	TF328717
1197189	TF328720
1252156	TF328722
1177276	TF328726
747378	TF328728
1210779	TF328731
1227698	TF328734
1167898	TF328735
1183540	TF328736
650671	TF328738
1170402	TF328740
1229456	TF328741
1131563	TF328742
1272673	TF328750
1038292	TF328754
1234016	TF328759
1174156	TF328761
987880	TF328764
1244063	TF328768
498157	TF328769
1183656	TF328770
345240	TF328771
1276991	TF328772
850714	TF328774
1199935	TF328778
469049	TF328782
1050015	TF328785
1058728	TF328786
1218093	TF328788
1195264	TF328794
1156828	TF328795
1221533	TF328800
1168022	TF328801
1163909	TF328803
1204573	TF328804
1207223	TF328807
1169548	TF328808
1161704	TF328809
1276607	TF328810
1167712	TF328811
715956	TF328814
1296992	TF328815
1218843	TF328817
905059	TF328818
860300	TF328821
1213676	TF328823
1212235	TF328824
1161321	TF328825
1269065	TF328826
1228418	TF328829
841185	TF328830
942106	TF328835
1275679	TF328836
1230067	TF328837
1222513	TF328838
924489	TF328840
1106042	TF328848
1196254	TF328851
1219693	TF328853
1245466	TF328854
1149135	TF328856
1209895	TF328857
1212027	TF328858
1226834	TF328860
1175716	TF328861
1161001	TF328863
1089590	TF328864
1067751	TF328865
1189395	TF328871
1111961	TF328873
1226354	TF328875
617506	TF328876
1103470	TF328878
1007384	TF328879
1226738	TF328881
848970	TF328882
863403	TF328883
1121597	TF328886
583382	TF328887
1189794	TF328890
1109661	TF328894
584838	TF328895
1234798	TF328897
1226210	TF328901
1195869	TF328903
672395	TF328907
1058470	TF328910
1088294	TF328912
1159145	TF328914
1137766	TF328918
1158121	TF328922
1107967	TF328925
1047057	TF328926
1103548	TF328928
1207753	TF328936
1205103	TF328937
1212651	TF328940
623773	TF328943
1269905	TF328944
1052622	TF328951
1162901	TF328954
1208387	TF328959
1194604	TF328960
1137346	TF328961
1070187	TF328963
524698	TF328965
1109045	TF328972
1177453	TF328973
632292	TF328974
1248563	TF328975
823417	TF328978
1141566	TF328981
334877	TF328982
1106581	TF328983
554720	TF328984
1202203	TF328985
446295	TF328986
992010	TF328989
916789	TF328991
1127903	TF328993
1150006	TF328994
1166472	TF328995
1144838	TF328997
775352	TF328999
790369	TF329001
1209011	TF329002
657501	TF329003
1176256	TF329006
1157929	TF329007
636413	TF329009
1157673	TF329010
807738	TF329011
1165790	TF329012
894319	TF329014
841625	TF329017
1177394	TF329020
1147594	TF329022
1101988	TF329023
1223346	TF329027
1199389	TF329029
1162775	TF329031
1171744	TF329032
809979	TF329035
596335	TF329039
1147058	TF329042
1224326	TF329043
1172232	TF329046
1226162	TF329047
1215563	TF329048
1105420	TF329053
1333534	TF329054
1171073	TF329056
1268855	TF329057
1146321	TF329058
638871	TF329059
1249260	TF329060
1185512	TF329061
1159657	TF329063
1132486	TF329066
1140876	TF329067
1176016	TF329068
1169914	TF329070
1330196	TF329072
1256441	TF329075
1061974	TF329077
1204147	TF329078
1206269	TF329080
1124699	TF329081
788891	TF329083
343002	TF329085
1250900	TF329086
985906	TF329087
505667	TF329088
928576	TF329089
550851	TF329090
1151856	TF329092
1201069	TF329095
1049841	TF329102
1160553	TF329103
1145852	TF329105
1164980	TF329106
1225730	TF329107
655131	TF329111
1054342	TF329112
1019975	TF329114
1227506	TF329116
1060699	TF329117
460952	TF329118
1100661	TF329119
1257494	TF329120
1212495	TF329121
1131634	TF329125
1104562	TF329126
1136926	TF329128
1133693	TF329133
913765	TF329140
1174936	TF329145
1270325	TF329146
577894	TF329147
1228370	TF329149
1031198	TF329153
870083	TF329155
1253036	TF329156
600925	TF329158
1151592	TF329160
1215869	TF329164
733768	TF329165
1162964	TF329167
1165852	TF329168
639034	TF329169
1146053	TF329170
829890	TF329173
1143682	TF329174
1216838	TF329175
1181046	TF329176
1225490	TF329177
819861	TF329178
1210311	TF329179
1001124	TF329184
1142254	TF329188
1185164	TF329190
1174216	TF329194
883148	TF329196
1240772	TF329198
1178574	TF329199
743733	TF329202
1120633	TF329209
1186944	TF329212
1075884	TF329213
793070	TF329216
1143206	TF329219
1283467	TF329221
807856	TF329224
1231946	TF329225
614262	TF329226
1092402	TF329227
1233096	TF329228
1194329	TF329229
1092162	TF329230
1207329	TF329231
801064	TF329233
1184526	TF329234
670406	TF329240
1097580	TF329242
1207435	TF329246
1067919	TF329247
1135316	TF329248
1221386	TF329255
793558	TF329258
1227122	TF329261
1168389	TF329263
865631	TF329265
1121005	TF329267
1166720	TF329273
1140462	TF329275
1221337	TF329278
1287084	TF329280
1204308	TF329281
1292557	TF329282
1136296	TF329284
1245256	TF329287
1099318	TF329288
1141359	TF329290
1183888	TF329292
1185628	TF329293
282654	TF329295
1160233	TF329296
1296077	TF329299
1256675	TF329302
1178397	TF329303
1148599	TF329307
1193499	TF329309
1104952	TF329310
1101520	TF329312
1141014	TF329316
1233924	TF329317
1193387	TF329319
1116583	TF329324
1167030	TF329325
1154358	TF329327
771406	TF329329
1271891	TF329330
1178220	TF329331
641642	TF329332
1251916	TF329333
1191595	TF329337
1106119	TF329338
1209167	TF329340
351563	TF329345
970745	TF329346
493163	TF329347
1130135	TF329353
1174756	TF329354
569178	TF329359
1105264	TF329361
1213625	TF329363
1125794	TF329364
959609	TF329365
1116733	TF329369
819401	TF329370
1166286	TF329375
1082422	TF329383
1168572	TF329392
1184178	TF329393
1136646	TF329398
416318	TF329403
1171256	TF329406
921089	TF329408
1153440	TF329411
1191483	TF329415
1189167	TF329416
783171	TF329417
1147460	TF329418
1171988	TF329419
1011970	TF329420
1160169	TF329421
1171500	TF329423
1178869	TF329426
878052	TF329427
1018431	TF329429
1144566	TF329430
1034669	TF329433
966137	TF329435
880132	TF329438
917689	TF329439
1240244	TF329443
1222023	TF329445
1285740	TF329447
1240948	TF329448
1100187	TF329449
1278260	TF329450
1123891	TF329452
1173496	TF329454
1159465	TF329459
1226258	TF329461
1113329	TF329462
1230819	TF329463
1263898	TF329466
1285824	TF329467
1159721	TF329469
1163342	TF329470
755271	TF329471
1176976	TF329474
672854	TF329478
1180580	TF329480
1237057	TF329481
1350514	TF329483
1082504	TF329484
584292	TF329487
1083488	TF329489
888242	TF329491
529613	TF329492
579915	TF329501
1178515	TF329502
1212339	TF329503
1209583	TF329504
1108044	TF329506
1010696	TF329509
1210519	TF329512
784546	TF329516
515997	TF329520
1148800	TF329522
904447	TF329531
812670	TF329533
1222121	TF329535
470197	TF329541
621914	TF329550
1197134	TF329554
372451	TF329555
917889	TF329556
1269275	TF329557
1254596	TF329558
904345	TF329572
1018249	TF329577
1150800	TF329579
920589	TF329580
1101442	TF329582
1172596	TF329583
1148398	TF329594
809272	TF329595
1134826	TF329597
827178	TF329598
1186260	TF329604
1227266	TF329605
1175896	TF329607
1157543	TF329609
983650	TF329610
839964	TF329621
1203877	TF329622
783796	TF329631
1177925	TF329635
1152054	TF329637
838854	TF329641
1305833	TF329642
717236	TF329644
1132770	TF329645
1267522	TF329649
1121153	TF329650
1133977	TF329653
1202797	TF329659
1225250	TF329660
1214594	TF329663
1335361	TF329664
1274461	TF329669
1183250	TF329672
1280755	TF329673
1126816	TF329674
800944	TF329675
1255973	TF329678
1145450	TF329680
1172049	TF329685
1192491	TF329688
1189338	TF329693
1355166	TF329697
1175656	TF329698
1254196	TF329701
539662	TF329702
1162649	TF329703
1217093	TF329705
1150272	TF329710
1223689	TF329711
865949	TF329712
1206322	TF329713
1186374	TF329714
939362	TF329716
1315439	TF329718
1231712	TF329719
452266	TF329720
814655	TF329721
1248604	TF329723
1357190	TF329725
946124	TF329726
1167774	TF329731
1141497	TF329735
1003704	TF329738
1108891	TF329740
1187058	TF329745
693321	TF329749
1149068	TF329752
1183366	TF329753
1175056	TF329757
1199989	TF329758
1156893	TF329759
1299618	TF329761
1044708	TF329763
1155853	TF329774
721341	TF329775
451555	TF329785
1169426	TF329788
771662	TF329791
1192547	TF329794
1147125	TF329795
1185686	TF329796
1182728	TF329799
1175476	TF329802
1102378	TF329804
405274	TF329807
1154488	TF329809
1279810	TF329812
1248522	TF329813
1100108	TF329816
871343	TF329826
619376	TF329827
1196529	TF329828
1147259	TF329830
775225	TF329831
1084636	TF329833
616826	TF329836
1131776	TF329841
1165294	TF329842
1184236	TF329845
289424	TF329847
1357178	TF329853
589357	TF329867
1265038	TF329873
1127327	TF329880
510965	TF329881
976930	TF329882
1318741	TF329890
1335152	TF329896
304127	TF329901
1068591	TF329905
941028	TF329913
473623	TF329914
357142	TF329915
1338753	TF329918
1348358	TF329919
783296	TF329922
720072	TF329946
1345369	TF329950
535868	TF329951
1246852	TF329958
1342865	TF329967
1345993	TF329970
1354861	TF329975
1355261	TF329995
1199719	TF329996
1174876	TF329999
816859	TF330015
1154098	TF330031
676663	TF330037
818135	TF330044
1239716	TF330045
1355711	TF330046
1333546	TF330051
1348232	TF330074
1112037	TF330076
1356990	TF330079
734182	TF330080
1347518	TF330084
1294107	TF330087
311303	TF330114
1337043	TF330118
1354586	TF330119
494689	TF330127
932140	TF330132
1240596	TF330135
1338053	TF330148
1189110	TF330164
1357090	TF330171
1351115	TF330180
1343393	TF330182
1341262	TF330183
986376	TF330194
1280089	TF330201
1341487	TF330203
1259107	TF330209
1356216	TF330215
1269660	TF330216
1339282	TF330218
1354821	TF330222
898429	TF330223
1001217	TF330224
1336913	TF330235
1349191	TF330238
1332922	TF330244
1198289	TF330249
1320076	TF330253
1343577	TF330254
346830	TF330258
1347070	TF330259
1324819	TF330264
1334283	TF330266
1338363	TF330267
1287988	TF330271
318326	TF330284
1125210	TF330287
1338483	TF330289
1320856	TF330292
1298464	TF330293
1352369	TF330307
455096	TF330308
1328545	TF330318
1347875	TF330320
1355121	TF330325
1207541	TF330331
1227890	TF330343
1236022	TF330344
433296	TF330345
759365	TF330348
1176136	TF330353
1332118	TF330359
1348239	TF330363
447259	TF330373
1330846	TF330378
1270599	TF330382
1353509	TF330383
1306631	TF330388
341392	TF330401
1350227	TF330402
1356370	TF330412
512226	TF330414
1355826	TF330420
1342324	TF330433
1017885	TF330468
265130	TF330498
1354981	TF330519
1344385	TF330521
1316207	TF330527
955545	TF330534
1150470	TF330535
1348127	TF330556
1356111	TF330563
1334558	TF330569
739121	TF330587
1211039	TF330591
936595	TF330595
1352063	TF330603
1314404	TF330609
1291462	TF330610
766265	TF330614
1271483	TF330622
1187115	TF330625
1316767	TF330632
412145	TF330633
1354816	TF330634
1306156	TF330638
740481	TF330641
1352627	TF330646
403402	TF330647
1299684	TF330649
1247986	TF330652
337497	TF330663
1357218	TF330675
903529	TF330683
1318111	TF330686
355300	TF330709
1153572	TF330711
663763	TF330714
847989	TF330715
1271585	TF330716
1288798	TF330717
1237282	TF330718
1242386	TF330719
1212287	TF330720
1257611	TF330721
1237777	TF330722
1168877	TF330723
859872	TF330725
927685	TF330726
1055460	TF330729
1271109	TF330730
1127975	TF330731
1288555	TF330732
1278508	TF330733
1203607	TF330734
1150404	TF330735
1250736	TF330736
1236697	TF330739
1262714	TF330740
1209375	TF330744
991638	TF330745
1110046	TF330747
1253476	TF330748
1206481	TF330749
1248481	TF330750
487909	TF330751
1177807	TF330752
1254956	TF330754
1290032	TF330755
1261271	TF330756
1285091	TF330760
1221729	TF330762
1177571	TF330763
1277183	TF330764
1228466	TF330765
1297820	TF330766
1287826	TF330767
1244235	TF330769
1243719	TF330771
1278818	TF330773
1095842	TF330776
286053	TF330777
1244622	TF330780
1145517	TF330782
1258423	TF330783
1282825	TF330784
1247104	TF330786
1215053	TF330787
780538	TF330790
1354289	TF330792
1197849	TF330795
1196034	TF330797
1265614	TF330799
505454	TF330800
1215461	TF330803
1263084	TF330804
1181974	TF330805
1237102	TF330806
1306783	TF330807
853306	TF330808
828760	TF330809
